N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
2147;02-04-16 23:40;25.21;92.1;0;231.6;-888.88;-888.88
2148;02-04-16 23:50;25.258;92.4;0;175.5;-888.88;-888.88
2149;02-05-16 0:00;25.186;92.5;0;146;-888.88;-888.88
2150;02-05-16 0:10;25.162;92.6;0;73;-888.88;-888.88
2151;02-05-16 0:20;25.283;92.6;0;59;-888.88;-888.88
2152;02-05-16 0:30;25.331;92.3;0;43.5;-888.88;-888.88
2153;02-05-16 0:40;25.355;92;0;36.5;-888.88;-888.88
2154;02-05-16 0:50;25.38;91.7;0;355.2;-888.88;-888.88
2155;02-05-16 1:00;25.331;91.4;0;355.2;-888.88;-888.88
2156;02-05-16 1:10;25.21;91.4;0;355.2;-888.88;-888.88
2157;02-05-16 1:20;25.162;91.5;0;335.5;-888.88;-888.88
2158;02-05-16 1:30;25.113;91.8;0;336.9;-888.88;-888.88
2159;02-05-16 1:40;25.113;91.9;0;355.2;-888.88;-888.88
2160;02-05-16 1:50;25.089;92;0;355.2;-888.88;-888.88
2161;02-05-16 2:00;25.016;92.1;0;345.4;-888.88;-888.88
2162;02-05-16 2:10;24.968;92.3;0;292;-888.88;-888.88
2163;02-05-16 2:20;24.944;92.4;0;345.4;-888.88;-888.88
2164;02-05-16 2:30;24.798;92.7;0;286.4;-888.88;-888.88
2165;02-05-16 2:40;24.726;93;0;287.8;-888.88;-888.88
2166;02-05-16 2:50;24.653;93.3;0;294.8;-888.88;-888.88
2167;02-05-16 3:00;24.653;93.4;0;320.1;-888.88;-888.88
2168;02-05-16 3:10;24.677;93.5;0;346.8;-888.88;-888.88
2169;02-05-16 3:20;24.581;93.6;0;341.2;-888.88;-888.88
2170;02-05-16 3:30;24.508;93.8;0;278;-888.88;-888.88
2171;02-05-16 3:40;24.436;94.1;0;278;-888.88;-888.88
2172;02-05-16 3:50;24.315;94.4;0;279.4;-888.88;-888.88
2173;02-05-16 4:00;24.315;94.6;0;279.4;-888.88;-888.88
2174;02-05-16 4:10;24.436;94.7;0;279.4;-888.88;-888.88
2175;02-05-16 4:20;24.195;94.8;0;278;-888.88;-888.88
2176;02-05-16 4:30;24.532;94.9;0;276.6;-888.88;-888.88
2177;02-05-16 4:40;24.653;94.8;0;292;-888.88;-888.88
2178;02-05-16 4:50;24.629;94.5;0;310.3;-888.88;-888.88
2179;02-05-16 5:00;24.702;94.2;0;325.7;-888.88;-888.88
2180;02-05-16 5:10;24.484;94;0;349.6;-888.88;-888.88
2181;02-05-16 5:20;24.363;94.1;0;339.7;-888.88;-888.88
2182;02-05-16 5:30;24.363;94.2;0;29.5;-888.88;-888.88
2183;02-05-16 5:40;24.388;94.3;0;53.3;-888.88;-888.88
2184;02-05-16 5:50;24.412;94.8;0;67.4;-888.88;-888.88
2185;02-05-16 6:00;24.388;95.4;0;70.2;-888.88;-888.88
2186;02-05-16 6:10;24.363;95.7;0;68.8;-888.88;-888.88
2187;02-05-16 6:20;24.339;95.9;0;9.8;-888.88;-888.88
2188;02-05-16 6:30;24.412;96.1;0;7;-888.88;-888.88
2189;02-05-16 6:40;24.653;96.2;0;196.5;-888.88;-888.88
2190;02-05-16 6:50;24.871;96.2;0;158.6;-888.88;-888.88
2191;02-05-16 7:00;25.283;96.2;0;213.4;-888.88;-888.88
2192;02-05-16 7:10;25.477;96.1;0;116.5;-888.88;-888.88
2193;02-05-16 7:20;25.258;95.9;0;150.2;-888.88;-888.88
2194;02-05-16 7:30;25.598;95.8;0;234.5;-888.88;-888.88
2195;02-05-16 7:40;25.477;95.4;0;199.4;-888.88;-888.88
2196;02-05-16 7:50;25.647;95.1;0;230.2;-888.88;-888.88
2197;02-05-16 8:00;26.256;94.7;0;59;-888.88;-888.88
2198;02-05-16 8:10;26.256;94;0;32.3;-888.88;-888.88
2199;02-05-16 8:20;26.573;93.1;0;80;-888.88;-888.88
2200;02-05-16 8:30;26.28;92;0;221.8;-888.88;-888.88
2201;02-05-16 8:40;26.5;91.6;0;282.2;-888.88;-888.88
2202;02-05-16 8:50;26.524;91.1;0;176.9;-888.88;-888.88
2203;02-05-16 9:00;26.402;90.5;0;146;-888.88;-888.88
2204;02-05-16 9:10;27.161;89.6;0;234.5;-888.88;-888.88
2205;02-05-16 9:20;28.147;87.6;0;219;-888.88;-888.88
2206;02-05-16 9:30;29.715;85.5;0;160;-888.88;-888.88
2207;02-05-16 9:40;29.165;83.4;0;339.7;-888.88;-888.88
2208;02-05-16 9:50;29.015;82;0;280.8;-888.88;-888.88
2209;02-05-16 10:00;29.29;80.4;0;75.8;-888.88;-888.88
2210;02-05-16 10:10;28.444;79.1;0;293.4;-888.88;-888.88
2211;02-05-16 10:20;28.27;80.1;0;265.3;-888.88;-888.88
2212;02-05-16 10:30;28.642;81.6;0;306.1;-888.88;-888.88
2213;02-05-16 10:40;28.493;80.9;0;292;-888.88;-888.88
2214;02-05-16 10:50;29.765;78.7;0;129.2;-888.88;-888.88
2215;02-05-16 11:00;29.515;76.5;0;181.1;-888.88;-888.88
2216;02-05-16 11:10;31.255;76.6;0;110.9;-888.88;-888.88
2217;02-05-16 11:20;30.495;74.9;0;139;-888.88;-888.88
2218;02-05-16 11:30;30.343;75.5;0;237.3;-888.88;-888.88
2219;02-05-16 11:40;29.966;77.5;0;342.6;-888.88;-888.88
2220;02-05-16 11:50;29.439;77.8;0;88.4;-888.88;-888.88
2221;02-05-16 12:00;28.841;78;0;74.4;-888.88;-888.88
2222;02-05-16 12:10;29.54;77.9;0;71.6;-888.88;-888.88
2223;02-05-16 12:20;30.343;76.2;0;120.7;-888.88;-888.88
2224;02-05-16 12:30;30.016;74.3;0;80;-888.88;-888.88
2225;02-05-16 12:40;29.74;72.9;0;91.3;-888.88;-888.88
2226;02-05-16 12:50;30.167;74;0;160;-888.88;-888.88
2227;02-05-16 13:00;30.849;72.6;0;71.6;-888.88;-888.88
2228;02-05-16 13:10;31.765;71.1;0;209.2;-888.88;-888.88
2229;02-05-16 13:20;30.672;68.7;0;287.8;-888.88;-888.88
2230;02-05-16 13:30;31.637;69.1;0;272.4;-888.88;-888.88
2231;02-05-16 13:40;32.201;67.6;0;122.1;-888.88;-888.88
2232;02-05-16 13:50;31.868;65.3;0;73;-888.88;-888.88
2233;02-05-16 14:00;32.768;64.2;0;293.4;-888.88;-888.88
2234;02-05-16 14:10;32.047;64.2;0;81.4;-888.88;-888.88
2235;02-05-16 14:20;31.612;64.5;0;91.3;-888.88;-888.88
2236;02-05-16 14:30;32.433;63.1;0;115.1;-888.88;-888.88
2237;02-05-16 14:40;32.82;63.7;0;85.6;-888.88;-888.88
2238;02-05-16 14:50;32.975;61.7;0;113.7;-888.88;-888.88
2239;02-05-16 15:00;33.001;61.2;0;82.8;-888.88;-888.88
2240;02-05-16 15:10;33.053;60.7;0;268.1;-888.88;-888.88
2241;02-05-16 15:20;31.842;61.9;0;92.7;-888.88;-888.88
2242;02-05-16 15:30;31.868;61.8;0;85.6;-888.88;-888.88
2243;02-05-16 15:40;33.443;60;0;144.6;-888.88;-888.88
2244;02-05-16 15:50;32.562;59.3;0;105.3;-888.88;-888.88
2245;02-05-16 16:00;32.381;57.4;0;105.3;-888.88;-888.88
2246;02-05-16 16:10;32.742;55.9;0;137.6;-888.88;-888.88
2247;02-05-16 16:20;32.742;54;0;117.9;-888.88;-888.88
2248;02-05-16 16:30;32.587;55.5;0;105.3;-888.88;-888.88
2249;02-05-16 16:40;32.794;56.1;0;139;-888.88;-888.88
2250;02-05-16 16:50;32.253;55;0;133.4;-888.88;-888.88
2251;02-05-16 17:00;32.278;56.9;0;140.4;-888.88;-888.88
2252;02-05-16 17:10;32.15;57.5;0;129.2;-888.88;-888.88
2253;02-05-16 17:20;31.331;59.3;0;181.1;-888.88;-888.88
2254;02-05-16 17:30;29.916;68.1;0;196.5;-888.88;-888.88
2255;02-05-16 17:40;29.365;73.1;0;183.9;-888.88;-888.88
2256;02-05-16 17:50;29.04;75.6;0;181.1;-888.88;-888.88
2257;02-05-16 18:00;28.841;77;0;130.6;-888.88;-888.88
2258;02-05-16 18:10;28.717;78;0;141.8;-888.88;-888.88
2259;02-05-16 18:20;28.468;79.2;0;190.9;-888.88;-888.88
2260;02-05-16 18:30;28.419;80.2;0;144.6;-888.88;-888.88
2261;02-05-16 18:40;28.32;80.5;0;179.7;-888.88;-888.88
2262;02-05-16 18:50;28.221;80.4;0;160;-888.88;-888.88
2263;02-05-16 19:00;28.122;80.5;0;210.6;-888.88;-888.88
2264;02-05-16 19:10;27.949;81;0;147.4;-888.88;-888.88
2265;02-05-16 19:20;27.727;81.7;0;202.2;-888.88;-888.88
2266;02-05-16 19:30;27.751;82.2;0;136.2;-888.88;-888.88
2267;02-05-16 19:40;27.751;81.6;0;120.7;-888.88;-888.88
2268;02-05-16 19:50;27.825;80.8;0;108.1;-888.88;-888.88
2269;02-05-16 20:00;27.677;80.5;0;140.4;-888.88;-888.88
2270;02-05-16 20:10;27.653;80.9;0;157.2;-888.88;-888.88
2271;02-05-16 20:20;27.677;81.2;0;241.5;-888.88;-888.88
2272;02-05-16 20:30;27.53;81.7;0;282.2;-888.88;-888.88
2273;02-05-16 20:40;27.579;82.6;0;282.2;-888.88;-888.88
2274;02-05-16 20:50;27.431;83.1;0;40.7;-888.88;-888.88
2275;02-05-16 21:00;27.308;83.5;0;285;-888.88;-888.88
2276;02-05-16 21:10;27.284;83.7;0;301.8;-888.88;-888.88
2277;02-05-16 21:20;27.259;83.4;0;292;-888.88;-888.88
2278;02-05-16 21:30;27.186;84.1;0;275.2;-888.88;-888.88
2279;02-05-16 21:40;27.112;84.8;0;282.2;-888.88;-888.88
2280;02-05-16 21:50;27.038;85.1;0;273.8;-888.88;-888.88
2281;02-05-16 22:00;27.014;85.7;0;276.6;-888.88;-888.88
2282;02-05-16 22:10;26.94;86;0;299;-888.88;-888.88
2283;02-05-16 22:20;26.916;86.3;0;249.9;-888.88;-888.88
2284;02-05-16 22:30;26.916;86.5;0;210.6;-888.88;-888.88
2285;02-05-16 22:40;26.598;86.7;0;19.7;-888.88;-888.88
2286;02-05-16 22:50;26.207;87.8;0.2;117.9;-888.88;-888.88
2287;02-05-16 23:00;26.036;89;0.2;193.7;-888.88;-888.88
2288;02-05-16 23:10;25.963;90;0;126.4;-888.88;-888.88
2289;02-05-16 23:20;25.987;90.7;0.2;137.6;-888.88;-888.88
2290;02-05-16 23:30;26.012;91.1;0;167.1;-888.88;-888.88
2291;02-05-16 23:40;25.939;91.2;0;123.5;-888.88;-888.88
2292;02-05-16 23:50;25.963;91.4;0;192.3;-888.88;-888.88
2293;02-06-16 0:00;25.939;91.4;0;299;-888.88;-888.88
2294;02-06-16 0:10;25.939;91.3;0;342.6;-888.88;-888.88
2295;02-06-16 0:20;25.963;91;0;251.3;-888.88;-888.88
2296;02-06-16 0:30;26.012;90.7;0;212;-888.88;-888.88
2297;02-06-16 0:40;25.987;90.6;0;161.5;-888.88;-888.88
2298;02-06-16 0:50;25.939;90.6;0;182.5;-888.88;-888.88
2299;02-06-16 1:00;25.866;90.9;0;181.1;-888.88;-888.88
2300;02-06-16 1:10;25.866;91.2;0;192.3;-888.88;-888.88
2301;02-06-16 1:20;25.866;91.5;0;181.1;-888.88;-888.88
2302;02-06-16 1:30;25.89;91.7;0;179.7;-888.88;-888.88
2303;02-06-16 1:40;25.866;91.8;0;202.2;-888.88;-888.88
2304;02-06-16 1:50;25.768;92;0;193.7;-888.88;-888.88
2305;02-06-16 2:00;25.695;92;0;192.3;-888.88;-888.88
2306;02-06-16 2:10;25.623;92.2;0;192.3;-888.88;-888.88
2307;02-06-16 2:20;25.574;92.2;0;203.6;-888.88;-888.88
2308;02-06-16 2:30;25.525;92.3;0;200.8;-888.88;-888.88
2309;02-06-16 2:40;25.525;92.4;0;175.5;-888.88;-888.88
2310;02-06-16 2:50;25.453;92.5;0;179.7;-888.88;-888.88
2311;02-06-16 3:00;25.283;92.8;0;198;-888.88;-888.88
2312;02-06-16 3:10;25.234;93.1;0;193.7;-888.88;-888.88
2313;02-06-16 3:20;25.137;93.4;0;198;-888.88;-888.88
2314;02-06-16 3:30;25.065;93.6;0;209.2;-888.88;-888.88
2315;02-06-16 3:40;24.944;93.9;0;207.8;-888.88;-888.88
2316;02-06-16 3:50;24.823;94.3;0;196.5;-888.88;-888.88
2317;02-06-16 4:00;24.774;94.6;0;195.1;-888.88;-888.88
2318;02-06-16 4:10;24.774;94.8;0;179.7;-888.88;-888.88
2319;02-06-16 4:20;24.774;95;0;182.5;-888.88;-888.88
2320;02-06-16 4:30;24.823;95.1;0;186.7;-888.88;-888.88
2321;02-06-16 4:40;24.847;95.1;0;200.8;-888.88;-888.88
2322;02-06-16 4:50;24.871;95.1;0;226;-888.88;-888.88
2323;02-06-16 5:00;24.895;95.2;0;210.6;-888.88;-888.88
2324;02-06-16 5:10;24.919;95.3;0;203.6;-888.88;-888.88
2325;02-06-16 5:20;25.016;95.1;0;212;-888.88;-888.88
2326;02-06-16 5:30;25.04;94.9;0;209.2;-888.88;-888.88
2327;02-06-16 5:40;25.016;94.9;0;189.5;-888.88;-888.88
2328;02-06-16 5:50;24.895;94.9;0.2;181.1;-888.88;-888.88
2329;02-06-16 6:00;24.871;95;0.2;175.5;-888.88;-888.88
2330;02-06-16 6:10;24.823;95.2;0;190.9;-888.88;-888.88
2331;02-06-16 6:20;24.774;95.2;0;175.5;-888.88;-888.88
2332;02-06-16 6:30;24.726;95.3;0;193.7;-888.88;-888.88
2333;02-06-16 6:40;24.726;95.4;0;168.5;-888.88;-888.88
2334;02-06-16 6:50;24.75;95.4;0;168.5;-888.88;-888.88
2335;02-06-16 7:00;24.774;95.4;0;188.1;-888.88;-888.88
2336;02-06-16 7:10;24.798;95.4;0;179.7;-888.88;-888.88
2337;02-06-16 7:20;24.847;95.3;0;179.7;-888.88;-888.88
2338;02-06-16 7:30;24.944;95.2;0;178.3;-888.88;-888.88
2339;02-06-16 7:40;25.186;94.9;0;161.5;-888.88;-888.88
2340;02-06-16 7:50;25.623;94.6;0;206.4;-888.88;-888.88
2341;02-06-16 8:00;25.89;94.1;0;192.3;-888.88;-888.88
2342;02-06-16 8:10;26.451;93.2;0;193.7;-888.88;-888.88
2343;02-06-16 8:20;26.304;91.9;0;181.1;-888.88;-888.88
2344;02-06-16 8:30;26.158;91;0;192.3;-888.88;-888.88
2345;02-06-16 8:40;26.256;90.6;0;195.1;-888.88;-888.88
2346;02-06-16 8:50;26.085;90.3;0;192.3;-888.88;-888.88
2347;02-06-16 9:00;26.231;90.3;0;209.2;-888.88;-888.88
2348;02-06-16 9:10;26.867;90.2;0;212;-888.88;-888.88
2349;02-06-16 9:20;27.407;89.2;0;96.9;-888.88;-888.88
2350;02-06-16 9:30;29.414;87.8;0;134.8;-888.88;-888.88
2351;02-06-16 9:40;30.016;83.9;0;183.9;-888.88;-888.88
2352;02-06-16 9:50;29.389;80.9;0;212;-888.88;-888.88
2353;02-06-16 10:00;28.742;80.2;0;192.3;-888.88;-888.88
2354;02-06-16 10:10;29.015;80.7;0;176.9;-888.88;-888.88
2355;02-06-16 10:20;29.34;80.2;0;189.5;-888.88;-888.88
2356;02-06-16 10:30;29.165;79.4;0;188.1;-888.88;-888.88
2357;02-06-16 10:40;28.99;79.7;0;186.7;-888.88;-888.88
2358;02-06-16 10:50;28.766;80;0;189.5;-888.88;-888.88
2359;02-06-16 11:00;28.891;80.1;0;176.9;-888.88;-888.88
2360;02-06-16 11:10;29.265;79.5;0;158.6;-888.88;-888.88
2361;02-06-16 11:20;29.74;78.1;0;174.1;-888.88;-888.88
2362;02-06-16 11:30;29.865;76.1;0;181.1;-888.88;-888.88
2363;02-06-16 11:40;30.419;74.7;0;196.5;-888.88;-888.88
2364;02-06-16 11:50;30.773;73.6;0;188.1;-888.88;-888.88
2365;02-06-16 12:00;30.243;72.4;0;200.8;-888.88;-888.88
2366;02-06-16 12:10;30.773;71.5;0;147.4;-888.88;-888.88
2367;02-06-16 12:20;30.874;69.5;0;81.4;-888.88;-888.88
2368;02-06-16 12:30;30.596;69.8;0;8.4;-888.88;-888.88
2369;02-06-16 12:40;30.9;69.7;0;44.9;-888.88;-888.88
2370;02-06-16 12:50;31.153;69.1;0;71.6;-888.88;-888.88
2371;02-06-16 13:00;30.976;69.8;0;339.7;-888.88;-888.88
2372;02-06-16 13:10;30.722;70.7;0;57.6;-888.88;-888.88
2373;02-06-16 13:20;30.646;71;0;7;-888.88;-888.88
2374;02-06-16 13:30;30.52;70.9;0;1.4;-888.88;-888.88
2375;02-06-16 13:40;29.49;72.6;0;355.2;-888.88;-888.88
2376;02-06-16 13:50;29.439;75.3;0;342.6;-888.88;-888.88
2377;02-06-16 14:00;30.142;74.6;0;348.2;-888.88;-888.88
2378;02-06-16 14:10;30.824;72.9;0;342.6;-888.88;-888.88
2379;02-06-16 14:20;32.021;71.1;0;336.9;-888.88;-888.88
2380;02-06-16 14:30;30.95;69;0;328.5;-888.88;-888.88
2381;02-06-16 14:40;30.722;70.4;0;123.5;-888.88;-888.88
2382;02-06-16 14:50;31.077;72.3;0;117.9;-888.88;-888.88
2383;02-06-16 15:00;31.052;72;0;228.8;-888.88;-888.88
2384;02-06-16 15:10;30.976;72;0;140.4;-888.88;-888.88
2385;02-06-16 15:20;31.281;70;0;129.2;-888.88;-888.88
2386;02-06-16 15:30;31.868;67.6;0;123.5;-888.88;-888.88
2387;02-06-16 15:40;32.407;67.4;0;103.9;-888.88;-888.88
2388;02-06-16 15:50;31.459;67.3;0;115.1;-888.88;-888.88
2389;02-06-16 16:00;30.95;68.9;0;134.8;-888.88;-888.88
2390;02-06-16 16:10;31.408;71.3;0;124.9;-888.88;-888.88
2391;02-06-16 16:20;32.021;69.7;0;119.3;-888.88;-888.88
2392;02-06-16 16:30;31.001;68.6;0;190.9;-888.88;-888.88
2393;02-06-16 16:40;30.571;69;0;176.9;-888.88;-888.88
2394;02-06-16 16:50;30.571;70.5;0;193.7;-888.88;-888.88
2395;02-06-16 17:00;30.874;71.1;0;151.6;-888.88;-888.88
2396;02-06-16 17:10;29.991;71.8;0;165.7;-888.88;-888.88
2397;02-06-16 17:20;29.84;73.2;0;133.4;-888.88;-888.88
2398;02-06-16 17:30;29.84;74.1;0;168.5;-888.88;-888.88
2399;02-06-16 17:40;30.091;74.4;0;112.3;-888.88;-888.88
2400;02-06-16 17:50;29.916;73.6;0;134.8;-888.88;-888.88
2401;02-06-16 18:00;29.74;73.9;0;129.2;-888.88;-888.88
2402;02-06-16 18:10;29.464;74.6;0;200.8;-888.88;-888.88
2403;02-06-16 18:20;29.115;75.5;0;203.6;-888.88;-888.88
2404;02-06-16 18:30;28.841;76.4;0;199.4;-888.88;-888.88
2405;02-06-16 18:40;28.642;77.5;0;185.3;-888.88;-888.88
2406;02-06-16 18:50;28.642;78.1;0;190.9;-888.88;-888.88
2407;02-06-16 19:00;28.593;78.4;0;179.7;-888.88;-888.88
2408;02-06-16 19:10;28.518;79.1;0;224.6;-888.88;-888.88
2409;02-06-16 19:20;28.518;79.5;0;182.5;-888.88;-888.88
2410;02-06-16 19:30;28.468;79.4;0;217.6;-888.88;-888.88
2411;02-06-16 19:40;28.518;79;0;213.4;-888.88;-888.88
2412;02-06-16 19:50;28.419;78.8;0;139;-888.88;-888.88
2413;02-06-16 20:00;28.394;78.5;0;193.7;-888.88;-888.88
2414;02-06-16 20:10;28.345;77.9;0;186.7;-888.88;-888.88
2415;02-06-16 20:20;28.369;76.8;0;207.8;-888.88;-888.88
2416;02-06-16 20:30;28.245;75.8;0;181.1;-888.88;-888.88
2417;02-06-16 20:40;28.122;75;0;206.4;-888.88;-888.88
2418;02-06-16 20:50;28.048;74.8;0;214.8;-888.88;-888.88
2419;02-06-16 21:00;27.899;74.7;0;203.6;-888.88;-888.88
2420;02-06-16 21:10;27.776;74.8;0;190.9;-888.88;-888.88
2421;02-06-16 21:20;27.702;75.2;0;143.2;-888.88;-888.88
2422;02-06-16 21:30;27.727;74.9;0;157.2;-888.88;-888.88
2423;02-06-16 21:40;27.677;74.8;0;155.8;-888.88;-888.88
2424;02-06-16 21:50;27.579;75;0;209.2;-888.88;-888.88
2425;02-06-16 22:00;27.505;75.2;0;130.6;-888.88;-888.88
2426;02-06-16 22:10;27.481;75.4;0;112.3;-888.88;-888.88
2427;02-06-16 22:20;27.431;75.4;0;124.9;-888.88;-888.88
2428;02-06-16 22:30;27.308;75.4;0;178.3;-888.88;-888.88
2429;02-06-16 22:40;27.259;75.9;0;158.6;-888.88;-888.88
2430;02-06-16 22:50;27.186;76.5;0;172.7;-888.88;-888.88
2431;02-06-16 23:00;27.161;76.8;0;161.5;-888.88;-888.88
2432;02-06-16 23:10;27.136;77.2;0;141.8;-888.88;-888.88
2433;02-06-16 23:20;27.038;77.6;0;122.1;-888.88;-888.88
2434;02-06-16 23:30;27.038;78.2;0;134.8;-888.88;-888.88
2435;02-06-16 23:40;26.965;78.6;0;150.2;-888.88;-888.88
2436;02-06-16 23:50;26.965;79;0;174.1;-888.88;-888.88
2437;02-07-16 0:00;26.916;79.3;0;176.9;-888.88;-888.88
2438;02-07-16 0:10;26.867;79.8;0;205;-888.88;-888.88
2439;02-07-16 0:20;26.769;80.2;0;139;-888.88;-888.88
2440;02-07-16 0:30;26.744;80.5;0;188.1;-888.88;-888.88
2441;02-07-16 0:40;26.744;80.9;0;200.8;-888.88;-888.88
2442;02-07-16 0:50;26.646;81.2;0;200.8;-888.88;-888.88
2443;02-07-16 1:00;26.671;81.6;0;200.8;-888.88;-888.88
2444;02-07-16 1:10;26.524;82.2;0;199.4;-888.88;-888.88
2445;02-07-16 1:20;26.549;82.7;0;199.4;-888.88;-888.88
2446;02-07-16 1:30;26.524;83.2;0;199.4;-888.88;-888.88
2447;02-07-16 1:40;26.549;83.7;0;224.6;-888.88;-888.88
2448;02-07-16 1:50;26.5;83.9;0;230.2;-888.88;-888.88
2449;02-07-16 2:00;26.475;84.1;0;230.2;-888.88;-888.88
2450;02-07-16 2:10;26.524;84.2;0;230.2;-888.88;-888.88
2451;02-07-16 2:20;26.598;84.2;0;230.2;-888.88;-888.88
2452;02-07-16 2:30;26.524;84.1;0;231.6;-888.88;-888.88
2453;02-07-16 2:40;26.402;83.7;0;266.7;-888.88;-888.88
2454;02-07-16 2:50;26.378;83.4;0;282.2;-888.88;-888.88
2455;02-07-16 3:00;26.256;83.7;0;271;-888.88;-888.88
2456;02-07-16 3:10;26.231;84.4;0;89.9;-888.88;-888.88
2457;02-07-16 3:20;26.182;84.7;0;89.9;-888.88;-888.88
2458;02-07-16 3:30;26.158;85.1;0;30.9;-888.88;-888.88
2459;02-07-16 3:40;25.963;85.4;0;223.2;-888.88;-888.88
2460;02-07-16 3:50;25.89;85.7;0;273.8;-888.88;-888.88
2461;02-07-16 4:00;25.841;85.9;0;282.2;-888.88;-888.88
2462;02-07-16 4:10;25.841;86.2;0;297.6;-888.88;-888.88
2463;02-07-16 4:20;25.866;86.3;0;276.6;-888.88;-888.88
2464;02-07-16 4:30;25.914;86.4;0;275.2;-888.88;-888.88
2465;02-07-16 4:40;25.939;86.4;0;275.2;-888.88;-888.88
2466;02-07-16 4:50;26.012;86.4;0;272.4;-888.88;-888.88
2467;02-07-16 5:00;25.987;86.1;0;349.6;-888.88;-888.88
2468;02-07-16 5:10;25.987;85.8;0;351;-888.88;-888.88
2469;02-07-16 5:20;25.963;85.8;0;336.9;-888.88;-888.88
2470;02-07-16 5:30;25.987;85.8;0;346.8;-888.88;-888.88
2471;02-07-16 5:40;26.012;85.9;0;345.4;-888.88;-888.88
2472;02-07-16 5:50;25.987;85.9;0;342.6;-888.88;-888.88
2473;02-07-16 6:00;25.987;86;0;342.6;-888.88;-888.88
2474;02-07-16 6:10;25.987;86.3;0;351;-888.88;-888.88
2475;02-07-16 6:20;25.987;86.8;0;349.6;-888.88;-888.88
2476;02-07-16 6:30;25.987;86.9;0;349.6;-888.88;-888.88
2477;02-07-16 6:40;26.036;86.9;0;349.6;-888.88;-888.88
2478;02-07-16 6:50;26.036;87.1;0;355.2;-888.88;-888.88
2479;02-07-16 7:00;26.036;87.2;0;345.4;-888.88;-888.88
2480;02-07-16 7:10;26.109;87.1;0;353.8;-888.88;-888.88
2481;02-07-16 7:20;26.28;86.9;0;2.8;-888.88;-888.88
2482;02-07-16 7:30;26.378;86.6;0;328.5;-888.88;-888.88
2483;02-07-16 7:40;26.329;86.4;0;227.4;-888.88;-888.88
2484;02-07-16 7:50;26.573;86.4;0;289.2;-888.88;-888.88
2485;02-07-16 8:00;26.598;86.3;0;310.3;-888.88;-888.88
2486;02-07-16 8:10;26.598;86.1;0;314.5;-888.88;-888.88
2487;02-07-16 8:20;26.818;85.8;0;320.1;-888.88;-888.88
2488;02-07-16 8:30;27.063;85.2;0;341.2;-888.88;-888.88
2489;02-07-16 8:40;27.481;84.3;0;46.3;-888.88;-888.88
2490;02-07-16 8:50;27.801;83;0;21.1;-888.88;-888.88
2491;02-07-16 9:00;27.974;81.6;0;108.1;-888.88;-888.88
2492;02-07-16 9:10;28.221;81.1;0;181.1;-888.88;-888.88
2493;02-07-16 9:20;29.015;79.9;0;46.3;-888.88;-888.88
2494;02-07-16 9:30;28.295;78.5;0;314.5;-888.88;-888.88
2495;02-07-16 9:40;28.419;78.9;0;273.8;-888.88;-888.88
2496;02-07-16 9:50;29.414;77.6;0;327.1;-888.88;-888.88
2497;02-07-16 10:00;29.464;75.2;0;315.9;-888.88;-888.88
2498;02-07-16 10:10;30.142;74.4;0;315.9;-888.88;-888.88
2499;02-07-16 10:20;30.849;72.2;0;332.7;-888.88;-888.88
2500;02-07-16 10:30;32.073;70.5;0;7;-888.88;-888.88
2501;02-07-16 10:40;30.798;68.3;0;248.5;-888.88;-888.88
2502;02-07-16 10:50;30.495;71;0;328.5;-888.88;-888.88
2503;02-07-16 11:00;29.916;71.5;0;352.4;-888.88;-888.88
2504;02-07-16 11:10;29.79;72.1;0;300.4;-888.88;-888.88
2505;02-07-16 11:20;29.365;71.9;0;35.1;-888.88;-888.88
2506;02-07-16 11:30;29.815;72;0;37.9;-888.88;-888.88
2507;02-07-16 11:40;30.091;70.9;0;33.7;-888.88;-888.88
2508;02-07-16 11:50;31.484;69.6;0;40.7;-888.88;-888.88
2509;02-07-16 12:00;31.077;68;0;341.2;-888.88;-888.88
2510;02-07-16 12:10;30.748;67.8;0;346.8;-888.88;-888.88
2511;02-07-16 12:20;30.824;68.6;0;32.3;-888.88;-888.88
2512;02-07-16 12:30;29.79;69.4;0;21.1;-888.88;-888.88
2513;02-07-16 12:40;30.117;70.9;0;7;-888.88;-888.88
2514;02-07-16 12:50;29.464;71.8;0;53.3;-888.88;-888.88
2515;02-07-16 13:00;29.615;72.7;0;7;-888.88;-888.88
2516;02-07-16 13:10;29.49;73.2;0;43.5;-888.88;-888.88
2517;02-07-16 13:20;30.091;72.8;0;341.2;-888.88;-888.88
2518;02-07-16 13:30;30.217;71.8;0;2.8;-888.88;-888.88
2519;02-07-16 13:40;29.89;72;0;60.4;-888.88;-888.88
2520;02-07-16 13:50;29.515;72.5;0;339.7;-888.88;-888.88
2521;02-07-16 14:00;29.815;73.5;0;307.5;-888.88;-888.88
2522;02-07-16 14:10;29.715;73.2;0;349.6;-888.88;-888.88
2523;02-07-16 14:20;29.065;74.1;0;342.6;-888.88;-888.88
2524;02-07-16 14:30;29.74;74.8;0;8.4;-888.88;-888.88
2525;02-07-16 14:40;30.016;73.9;0;344;-888.88;-888.88
2526;02-07-16 14:50;30.469;72.8;0;44.9;-888.88;-888.88
2527;02-07-16 15:00;30.52;72.1;0;329.9;-888.88;-888.88
